,Column1,id,date,tweet,language,hashtags,cashtags,retweet,nlikes,nreplies,nretweets,"search ",tokens,trend
1484,1546,1.39e+18,2021-05-07,"@avs291 @ianmatthew07 companies will need to maintain app developers for each of those platforms, updating over time. slowly $nflx, $dis et al will only want to stick with the os’s that provide the most bang for their buck. and you can tell the difference in the roku nflx app versus my smart tv app 🤷🏻‍♂️",en,[],"['nflx', 'dis']",False,1.0,2.0,0.0,"$NFLX","['@avs291', '@ianmatthew07', 'company', 'need', 'maintain', 'app', 'developer', 'platforms,', 'updating', 'time.', 'slowly', '$nflx,', '$dis', 'et', 'al', 'want', 'stick', 'os’s', 'provide', 'bang', 'buck.', 'tell', 'difference', 'roku', 'nflx', 'app', 'versus', 'smart', 'tv', 'app', '🤷🏻\u200d♂️']",negative
1492,1554,1.39e+18,2021-05-07,"$hoge up over 100% since may 3rd, yes, as in 3 days ago.  @barstoolsports backing making this super legit.  shout to @tomscibelli @kfcbarstool lets go! @hogefinance   $hoge $doge $btc $eth $xrp $xdc $ada $ltc  $zec $bnb $tsla $sq $coin $nflx $amzn $gme $gm $aapl $fb $msft $pton  https://t.co/euxpjdwzfa",en,[],"['hoge', 'hoge', 'doge', 'btc', 'eth', 'xrp', 'xdc', 'ada', 'ltc', 'zec', 'bnb', 'tsla', 'sq', 'coin', 'nflx', 'amzn', 'gme', 'gm', 'aapl', 'fb', 'msft', 'pton']",False,0.0,0.0,0.0,"$NFLX","['$hoge', '100%', 'since', 'may', '3rd,', 'yes,', '3', 'day', 'ago.', '@barstoolsports', 'backing', 'making', 'super', 'legit.', 'shout', '@tomscibelli', '@kfcbarstool', 'let', 'go!', '@hogefinance', '$hoge', '$doge', '$btc', '$eth', '$xrp', '$xdc', '$ada', '$ltc', '$zec', '$bnb', '$tsla', '$sq', '$coin', '$nflx', '$amzn', '$gme', '$gm', '$aapl', '$fb', '$msft', '$pton', 'https://t.co/euxpjdwzfa']",uncertainty
1499,1561,1.39e+18,2021-05-07,$googl back tested 2300 level and closed to day with a bullish engulfing. good start to a potential reversal. watching this one over 2353 for a move higher  $spy $amzn $aapl $ba $nflx $tsla $dis $amd $roku $nvda $fb $etsy $sq $msft $baba $zm  @trendspider  https://t.co/updujklfon,en,[],"['googl', 'spy', 'amzn', 'aapl', 'ba', 'nflx', 'tsla', 'dis', 'amd', 'roku', 'nvda', 'fb', 'etsy', 'sq', 'msft', 'baba', 'zm']",False,26.0,4.0,6.0,"$NFLX","['$googl', 'back', 'tested', '2300', 'level', 'closed', 'day', 'bullish', 'engulfing.', 'good', 'start', 'potential', 'reversal.', 'watching', 'one', '2353', 'move', 'higher', '$spy', '$amzn', '$aapl', '$ba', '$nflx', '$tsla', '$dis', '$amd', '$roku', '$nvda', '$fb', '$etsy', '$sq', '$msft', '$baba', '$zm', '@trendspider', 'https://t.co/updujklfon']",positive
1509,1571,1.39e+18,2021-05-06,"$tsla: 644, 659, 675, 686, 700, 714, 729 - calls above 675, puts under 659 $nflx:  487, 500, 510, 516, 521 - calls above 500, puts under 500.  $shop: 1076, 1092, 1100, 1109, 1126, 1146, 1167 - calls over 1109, puts under 1092  lottos are high risk - trade responsibly!",en,[],"['tsla', 'nflx', 'shop']",False,5.0,0.0,0.0,"$NFLX","['$tsla:', '644,', '659,', '675,', '686,', '700,', '714,', '729', 'call', '675,', 'put', '659', '$nflx:', '487,', '500,', '510,', '516,', '521', 'call', '500,', 'put', '500.', '$shop:', '1076,', '1092,', '1100,', '1109,', '1126,', '1146,', '1167', 'call', '1109,', 'put', '1092', 'lotto', 'high', 'risk', 'trade', 'responsibly!']",positive
1510,1572,1.39e+18,2021-05-06,update... my preset $nflx sell order is filled! :)  $twtr to go!,en,[],"['nflx', 'twtr']",False,0.0,0.0,0.0,"$NFLX","['update...', 'preset', '$nflx', 'sell', 'order', 'filled!', ':)', '$twtr', 'go!']",negative
1520,1582,1.39e+18,2021-05-06,$nflx has been in darvas consolidation for almost a year.  should split the stock!,en,[],['nflx'],False,0.0,0.0,0.0,"$NFLX","['$nflx', 'darvas', 'consolidation', 'almost', 'year.', 'split', 'stock!']",uncertainty
1525,1587,1.39e+18,2021-05-06,"$pltr daily  closed above $20 by 9 cents, lowest in many moons.  either way.  i add when we see $18 or enjoy a move higher after 11th.  today was managed.  $spy $spx $ndx $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $crm $penn $nvda $googl $f $tdoc $gld $luv #btc $sq $pypl  https://t.co/mff8onw7jl",en,['btc'],"['pltr', 'spy', 'spx', 'ndx', 'qqq', 'tsla', 'pltr', 'aapl', 'amzn', 'twtr', 'fb', 'msft', 'nflx', 'crm', 'penn', 'nvda', 'googl', 'f', 'tdoc', 'gld', 'luv', 'sq', 'pypl']",False,1.0,0.0,0.0,"$NFLX","['$pltr', 'daily', 'closed', '$20', '9', 'cents,', 'lowest', 'many', 'moons.', 'either', 'way.', 'add', 'see', '$18', 'enjoy', 'move', 'higher', '11th.', 'today', 'managed.', '$spy', '$spx', '$ndx', '$qqq', '$tsla', '$pltr', '$aapl', '$amzn', '$twtr', '$fb', '$msft', '$nflx', '$crm', '$penn', '$nvda', '$googl', '$f', '$tdoc', '$gld', '$luv', '#btc', '$sq', '$pypl', 'https://t.co/mff8onw7jl']",positive
1530,1592,1.39e+18,2021-05-06,there is 1 company in the s&amp;p 500 &amp; nasdaq 100 that flashed a smac sell signal today: $nflx,en,[],['nflx'],False,0.0,1.0,2.0,"$NFLX","['1', 'company', 's&amp;p', '500', '&amp;', 'nasdaq', '100', 'flashed', 'smac', 'sell', 'signal', 'today:', '$nflx']",negative
1538,1600,1.39e+18,2021-05-06,i think $nflx can get to 630mm subs and $16.65 arpu globally by 2030. getting there would put the business on a trajectory way ahead of current estimates. what are the most aggressive assumptions below?  https://t.co/8i7nk2bhmb,en,[],['nflx'],False,0.0,0.0,0.0,"$NFLX","['think', '$nflx', 'get', '630mm', 'sub', '$16.65', 'arpu', 'globally', '2030.', 'getting', 'would', 'put', 'business', 'trajectory', 'way', 'ahead', 'current', 'estimates.', 'aggressive', 'assumption', 'below?', 'https://t.co/8i7nk2bhmb']",uncertainty
1539,1601,1.39e+18,2021-05-06,"📈 performance of some of the fellow traders of our community . calculated risk ,great analysis, regular alerts🚀  🎉  $spy $tsla $shop $amzn $nvda $roku $ebay $bb $dal  $gme $qqq $aapl $ese $spce $fcel $bynd $mrna $nok $oxy $cron $dgly $penn $gmbl $crm $ba $wkhs $nio $twtr $nflx  https://t.co/msbjq9ql6r",en,[],"['spy', 'tsla', 'shop', 'amzn', 'nvda', 'roku', 'ebay', 'bb', 'dal', 'gme', 'qqq', 'aapl', 'ese', 'spce', 'fcel', 'bynd', 'mrna', 'nok', 'oxy', 'cron', 'dgly', 'penn', 'gmbl', 'crm', 'ba', 'wkhs', 'nio', 'twtr', 'nflx']",False,0.0,0.0,0.0,"$NFLX","['📈', 'performance', 'fellow', 'trader', 'community', 'calculated', 'risk', ',great', 'analysis,', 'regular', 'alerts🚀', '🎉', '$spy', '$tsla', '$shop', '$amzn', '$nvda', '$roku', '$ebay', '$bb', '$dal', '$gme', '$qqq', '$aapl', '$ese', '$spce', '$fcel', '$bynd', '$mrna', '$nok', '$oxy', '$cron', '$dgly', '$penn', '$gmbl', '$crm', '$ba', '$wkhs', '$nio', '$twtr', '$nflx', 'https://t.co/msbjq9ql6r']",uncertainty
1540,1602,1.39e+18,2021-05-06,@plantmath1 @tfc207 mathematics dictate flatten or lose when u reach that level of saturation and competition continues to rise. honestly most of the comp used to be garbage but they have ramped their games and $nflx with 0 sports won't attract eyes with other options.,en,[],['nflx'],False,5.0,1.0,1.0,"$NFLX","['@plantmath1', '@tfc207', 'mathematics', 'dictate', 'flatten', 'lose', 'u', 'reach', 'level', 'saturation', 'competition', 'continues', 'rise.', 'honestly', 'comp', 'used', 'garbage', 'ramped', 'game', '$nflx', '0', 'sport', 'attract', 'eye', 'options.']",negative
1554,1616,1.39e+18,2021-05-06,"what you se is my model, using a 25x multiple for each business, valuing $nflx today at $450mm and $amzn prime at $375mm. however, i'm currently assuming a 39% gross margin for prime which equals nflx reported gm, but, as discussed, i think the true gm on prime is much higher.",en,[],"['nflx', 'amzn']",False,0.0,1.0,1.0,"$NFLX","['se', 'model,', 'using', '25x', 'multiple', 'business,', 'valuing', '$nflx', 'today', '$450mm', '$amzn', 'prime', '$375mm.', 'however,', ""i'm"", 'currently', 'assuming', '39%', 'gross', 'margin', 'prime', 'equal', 'nflx', 'reported', 'gm,', 'but,', 'discussed,', 'think', 'true', 'gm', 'prime', 'much', 'higher.']",uncertainty
1558,1620,1.39e+18,2021-05-06,"@keithbc86 whaaaa. massive late fees killed blockbuster? nooo. getting rid of late fees and not buying or joining forces with $nflx were some reasons. and us airways was bought by aal, it didnt fail. common theme in the airline industry.",en,[],['nflx'],False,0.0,0.0,1.0,"$NFLX","['@keithbc86', 'whaaaa.', 'massive', 'late', 'fee', 'killed', 'blockbuster?', 'nooo.', 'getting', 'rid', 'late', 'fee', 'buying', 'joining', 'force', '$nflx', 'reasons.', 'u', 'airway', 'bought', 'aal,', 'didnt', 'fail.', 'common', 'theme', 'airline', 'industry.']",negative
1559,1621,1.39e+18,2021-05-06,@plantmath1 i no longer feel like im making a crazy statement when i say $roku will be worth more than $nflx.   it’s not longer a question of if but when.,en,[],"['roku', 'nflx']",False,17.0,3.0,1.0,"$NFLX","['@plantmath1', 'longer', 'feel', 'like', 'im', 'making', 'crazy', 'statement', 'say', '$roku', 'worth', '$nflx.', 'it’s', 'longer', 'question', 'when.']",negative
1561,1623,1.39e+18,2021-05-06,"maury terry’s book about the “son of sam” is the greatest true crime book i ever read. also, the summer of sam happened in my bronx ‘hood in real time for me. and now i just logged into netflix and here it is. binge sesh!!! $nflx #sonofsam #netflix",en,"['sonofsam', 'netflix']",['nflx'],False,3.0,0.0,1.0,"$NFLX","['maury', 'terry’s', 'book', '“son', 'sam”', 'greatest', 'true', 'crime', 'book', 'ever', 'read.', 'also,', 'summer', 'sam', 'happened', 'bronx', '‘hood', 'real', 'time', 'me.', 'logged', 'netflix', 'is.', 'binge', 'sesh!!!', '$nflx', '#sonofsam', '#netflix']",positive
1562,1624,1.39e+18,2021-05-06,volatility is the price we pay for long-term returns. check out these two charts for netflix $nflx. i like owning world class companies that deliver growth at scale. buy the best and hold for the long-term. worked in the past; suspect it will work in the future. charts @ycharts.  https://t.co/xmorexcmsd,en,[],['nflx'],False,32.0,2.0,4.0,"$NFLX","['volatility', 'price', 'pay', 'long-term', 'returns.', 'check', 'two', 'chart', 'netflix', '$nflx.', 'like', 'owning', 'world', 'class', 'company', 'deliver', 'growth', 'scale.', 'buy', 'best', 'hold', 'long-term.', 'worked', 'past;', 'suspect', 'work', 'future.', 'chart', '@ycharts.', 'https://t.co/xmorexcmsd']",positive
1565,1627,1.39e+18,2021-05-06,"$roku is positioned to become a wall garden for the connected-tv (tv via the internet) digital ad market  this implies it could be as large &amp; as important as $nflx in 10 years, should it garner 100-200m users on its platform  a $500b market cap is within reason long term",en,[],"['roku', 'nflx']",False,2.0,0.0,3.0,"$NFLX","['$roku', 'positioned', 'become', 'wall', 'garden', 'connected-tv', '(tv', 'internet)', 'digital', 'ad', 'market', 'implies', 'could', 'large', '&amp;', 'important', '$nflx', '10', 'years,', 'garner', '100-200m', 'user', 'platform', '$500b', 'market', 'cap', 'within', 'reason', 'long', 'term']",positive
1568,1630,1.39e+18,2021-05-06,"thursday's top flow in #consumer discretionary sector, buy flow &amp; sell flow $amzn $low $ipg $nflx $gm $mhk $has $orly $an $vfc $hd $jci $tsco $ccl $f $wynn $trip $mat $dis $nke #stock #stocks #stockmarket #investment #investing #consumers  https://t.co/5je2nlrw3b  https://t.co/45qycg7gv8",en,"['consumer', 'stock', 'stocks', 'stockmarket', 'investment', 'investing', 'consumers']","['amzn', 'low', 'ipg', 'nflx', 'gm', 'mhk', 'has', 'orly', 'an', 'vfc', 'hd', 'jci', 'tsco', 'ccl', 'f', 'wynn', 'trip', 'mat', 'dis', 'nke']",False,0.0,0.0,0.0,"$NFLX","[""thursday's"", 'top', 'flow', '#consumer', 'discretionary', 'sector,', 'buy', 'flow', '&amp;', 'sell', 'flow', '$amzn', '$low', '$ipg', '$nflx', '$gm', '$mhk', '$has', '$orly', '$an', '$vfc', '$hd', '$jci', '$tsco', '$ccl', '$f', '$wynn', '$trip', '$mat', '$dis', '$nke', '#stock', '#stocks', '#stockmarket', '#investment', '#investing', '#consumers', 'https://t.co/5je2nlrw3b', 'https://t.co/45qycg7gv8']",positive
1580,1642,1.39e+18,2021-05-06,1000% almost half a mile here. you in our discord? we've been on fire!!   $aapl $amzn $fb $nflx $baba $bidu $baba $twtr $pins $tlry $hexo $acb $fdx $dkng $ddd $lrcx $nvda $amd  https://t.co/j0hriigtt5,en,[],"['aapl', 'amzn', 'fb', 'nflx', 'baba', 'bidu', 'baba', 'twtr', 'pins', 'tlry', 'hexo', 'acb', 'fdx', 'dkng', 'ddd', 'lrcx', 'nvda', 'amd']",False,1.0,0.0,0.0,"$NFLX","['1000%', 'almost', 'half', 'mile', 'here.', 'discord?', ""we've"", 'fire!!', '$aapl', '$amzn', '$fb', '$nflx', '$baba', '$bidu', '$baba', '$twtr', '$pins', '$tlry', '$hexo', '$acb', '$fdx', '$dkng', '$ddd', '$lrcx', '$nvda', '$amd', 'https://t.co/j0hriigtt5']",uncertainty
1587,1649,1.39e+18,2021-05-06,"$qqq $aapl $msft $nflx $nvda ... etc all nice green candles, but, still inside the red candle of may 4, 2021 and sma 21d still crossed 8d down wards..  let's see what over night brings... gl",en,[],"['qqq', 'aapl', 'msft', 'nflx', 'nvda']",False,0.0,0.0,0.0,"$NFLX","['$qqq', '$aapl', '$msft', '$nflx', '$nvda', '...', 'etc', 'nice', 'green', 'candles,', 'but,', 'still', 'inside', 'red', 'candle', 'may', '4,', '2021', 'sma', '21d', 'still', 'crossed', '8d', 'wards..', ""let's"", 'see', 'night', 'brings...', 'gl']",uncertainty
1608,1670,1.39e+18,2021-05-06,"okay... i got lucky today (market gave me a second chance!)  - i was able to catch the upswing in $tsla, $amzn, and $aapl to sell all at profit  - holding $twtr and $nflx, both are in red  - bought some $spxs as dooms day insurance  what a day! 😅",en,[],"['tsla', 'amzn', 'aapl', 'twtr', 'nflx', 'spxs']",False,0.0,1.0,1.0,"$NFLX","['okay...', 'got', 'lucky', 'today', '(market', 'gave', 'second', 'chance!)', 'able', 'catch', 'upswing', '$tsla,', '$amzn,', '$aapl', 'sell', 'profit', 'holding', '$twtr', '$nflx,', 'red', 'bought', '$spxs', 'doom', 'day', 'insurance', 'day!', '😅']",negative
1628,1690,1.39e+18,2021-05-06,"i have a confession to make...  new guilty pleasure on $nflx is ""selling sunset.""  love the real estate. can't help it!  anyone else fall prey to this one?  https://t.co/p8anqi75k3",en,[],['nflx'],False,6.0,4.0,1.0,"$NFLX","['confession', 'make...', 'new', 'guilty', 'pleasure', '$nflx', '""selling', 'sunset.""', 'love', 'real', 'estate.', ""can't"", 'help', 'it!', 'anyone', 'else', 'fall', 'prey', 'one?', 'https://t.co/p8anqi75k3']",negative
1629,1691,1.39e+18,2021-05-06,$roku i believe has hit rock bottom. tutes have taken advantage of the retailers holding though the er and sold big chunks of their positions and other as well being ahead of the game. but its completely over done - below 200 dma. $qqq $nflx $rblx $arkk $psy $tsla $twtr $uber,en,[],"['roku', 'qqq', 'nflx', 'rblx', 'arkk', 'psy', 'tsla', 'twtr', 'uber']",False,2.0,0.0,3.0,"$NFLX","['$roku', 'believe', 'hit', 'rock', 'bottom.', 'tutes', 'taken', 'advantage', 'retailer', 'holding', 'though', 'er', 'sold', 'big', 'chunk', 'position', 'well', 'ahead', 'game.', 'completely', 'done', '200', 'dma.', '$qqq', '$nflx', '$rblx', '$arkk', '$psy', '$tsla', '$twtr', '$uber']",positive
1632,1694,1.39e+18,2021-05-06,"$roku $qqq $nflx i sometimes wonder if these analysts r just taking us for fools? r they actually selling the stock while pumping it via these useless &amp; often contrarian recommendation? there’s an opportunity brewing in roku stock, says wedbush  https://t.co/9khquwr9th via @yahoo",en,[],"['roku', 'qqq', 'nflx']",False,1.0,0.0,0.0,"$NFLX","['$roku', '$qqq', '$nflx', 'sometimes', 'wonder', 'analyst', 'r', 'taking', 'u', 'fools?', 'r', 'actually', 'selling', 'stock', 'pumping', 'useless', '&amp;', 'often', 'contrarian', 'recommendation?', 'there’s', 'opportunity', 'brewing', 'roku', 'stock,', 'say', 'wedbush', 'https://t.co/9khquwr9th', '@yahoo']",positive
1635,1697,1.39e+18,2021-05-06,fox: tubi avod offsets lack of super bowl broadcast  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/miy4sbeyed,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",False,0.0,0.0,1.0,"$NFLX","['fox:', 'tubi', 'avod', 'offset', 'lack', 'super', 'bowl', 'broadcast', '$viac', '$cmcsa', '$dis', '$nflx', '$aapl', '$t', '$sne', '$roku', '$amzn', '$disca', '$lgf', '$twtr', '$fox', '$fb', '$goog', '$snap', '$stx', '$mgm', '$quibi', '$prime', '$hulu', '$pluto', '$tubi', '$hbo', '$fb', '$baba', '$bidu', '$iq', '$twtr', '$fubo', '$ea', '$atvi', '$msft', 'https://t.co/miy4sbeyed']",negative
1643,1705,1.39e+18,2021-05-06,"$nflx breached its daily 200ema, forming a doji  coincidentally trading @ the weekly 50ema  monthly shows a few examples of it trading under 10ema  #stocks $ndx $qqq #nasdaq  https://t.co/n6afgv4xoz",en,"['stocks', 'nasdaq']","['nflx', 'ndx', 'qqq']",False,1.0,1.0,0.0,"$NFLX","['$nflx', 'breached', 'daily', '200ema,', 'forming', 'doji', 'coincidentally', 'trading', 'weekly', '50ema', 'monthly', 'show', 'example', 'trading', '10ema', '#stocks', '$ndx', '$qqq', '#nasdaq', 'https://t.co/n6afgv4xoz']",negative
1645,1707,1.39e+18,2021-05-06,roku and fire tv losing global market share as streaming explodes $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/vijv0wnqrc,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",False,0.0,0.0,1.0,"$NFLX","['roku', 'fire', 'tv', 'losing', 'global', 'market', 'share', 'streaming', 'explodes', '$viac', '$cmcsa', '$dis', '$nflx', '$aapl', '$t', '$sne', '$roku', '$amzn', '$disca', '$lgf', '$twtr', '$fox', '$fb', '$goog', '$snap', '$stx', '$mgm', '$quibi', '$prime', '$hulu', '$pluto', '$tubi', '$hbo', '$fb', '$baba', '$bidu', '$iq', '$twtr', '$fubo', '$ea', '$atvi', '$msft', 'https://t.co/vijv0wnqrc']",negative
1647,1709,1.39e+18,2021-05-06,$amc has competitors and $nflx killed the theatre industry. $gme has no competors since they are the only retail company dedicated to gamers. what does $amc have that's unique and no other company offers? do not copy the $gme investment thesis and claim $amc as a value play.,en,[],"['amc', 'nflx', 'gme', 'amc', 'gme', 'amc']",False,0.0,1.0,0.0,"$NFLX","['$amc', 'competitor', '$nflx', 'killed', 'theatre', 'industry.', '$gme', 'competors', 'since', 'retail', 'company', 'dedicated', 'gamers.', '$amc', ""that's"", 'unique', 'company', 'offers?', 'copy', '$gme', 'investment', 'thesis', 'claim', '$amc', 'value', 'play.']",negative
1656,1718,1.39e+18,2021-05-06,$amzn $fb $nflx $sbux $zm $wmt $aapl $ino $nvda $amd $aapl $uvxy $sbux $msft $twtr $roku $nkla $regn $azn $idex $mrna $plug $solo $wkhs $crm $work $crwd $snow $splk $spot   get the cash or crypto you need instantly without having to sell your portfolio ⬇️  https://t.co/2hg23muax6,en,[],"['amzn', 'fb', 'nflx', 'sbux', 'zm', 'wmt', 'aapl', 'ino', 'nvda', 'amd', 'aapl', 'uvxy', 'sbux', 'msft', 'twtr', 'roku', 'nkla', 'regn', 'azn', 'idex', 'mrna', 'plug', 'solo', 'wkhs', 'crm', 'work', 'crwd', 'snow', 'splk', 'spot']",False,0.0,0.0,0.0,"$NFLX","['$amzn', '$fb', '$nflx', '$sbux', '$zm', '$wmt', '$aapl', '$ino', '$nvda', '$amd', '$aapl', '$uvxy', '$sbux', '$msft', '$twtr', '$roku', '$nkla', '$regn', '$azn', '$idex', '$mrna', '$plug', '$solo', '$wkhs', '$crm', '$work', '$crwd', '$snow', '$splk', '$spot', 'get', 'cash', 'crypto', 'need', 'instantly', 'without', 'sell', 'portfolio', '⬇️', 'https://t.co/2hg23muax6']",negative
